User_id,u_cer__GPT,u_cer__Persona,u_com__GPT,u_com__Persona,u_con__GPT,u_con__Persona,u_cri__GPT,u_cri__Persona,u_exp__GPT,u_exp__Persona,u_prop__GPT,u_prop__Persona,u_ref__GPT,u_ref__Persona,a_cer__GPT,a_cer__Persona,a_com__GPT,a_com__Persona,a_con__GPT,a_con__Persona,a_cri__GPT,a_cri__Persona,a_exp__GPT,a_exp__Persona,a_prop__GPT,a_prop__Persona,a_ref__GPT,a_ref__Persona,family,du_exp,da_exp,du_con,da_con,du_cri,da_cri,du_cer,da_cer,du_com,da_com,du_ref,da_ref,du_prop,da_prop
35,1.5460369069755058,1.877606077941992,0.16551642033225805,0.19261022076069048,0.6244648316406344,0.8469700100222912,0.004225241195244172,0.04933422220574744,0.23975298816229335,0.8679746241999832,0.5635323710607517,1.127089325074174,0.04848488540980023,0.20497177363315083,2.183186727341961,1.9852342353127614,0.5921107701900423,0.1875445969089735,1.409109169250547,0.8153985449881186,0.1134198229927398,0.1797367556387824,0.24447594541305182,2.2276495332130346,1.665390631403427,1.2554866388503292,0.03834108803638966,1.4356325239883796,Divergent,0.6282216360376898,1.9831735877999828,0.22250517838165684,-0.5937106242624285,0.045108981010503264,0.06631693264604259,0.3315691709664863,-0.1979524920291995,0.02709380042843243,-0.4045661732810688,0.1564868882233506,1.39729143595199,0.5635569540134223,-0.40990399255309784
36,1.7709738224358555,1.8195963793270056,0.1436850179940027,0.22573686346161842,0.7164166843369693,0.759669452102884,0.10878832343679039,0.027069288277516024,0.12997223041536995,0.8597592156288052,0.4769397696592398,0.8010747262874058,0.01997912184932116,0.4841009164857192,2.0982166123035992,1.8416649573359833,0.5284710095109625,0.07623257926309718,1.3623423125674152,0.6916165557830275,0.07604873877778243,0.04167517482305876,0.4879259366949495,2.0016415198650543,1.5058811016929,0.8115570748671896,0.044159617644496704,1.0398535122520207,Divergent,0.7297869852134352,1.5137155831701048,0.04325276776591469,-0.6707257567843877,-0.08171903515927437,-0.034373563954723664,0.048622556891150026,-0.2565516549676159,0.08205184546761571,-0.4522384302478653,0.464121794636398,0.995693894607524,0.32413495662816605,-0.6943240268257103
37,1.7920299970408504,1.6316766416608188,0.10402892248253348,0.12804579004697897,0.7474619125601154,0.3141479055698147,0.21948537069138213,0.06068072768303518,0.07008836131169813,0.4691655382611827,0.6339478686675518,0.5793606929350295,0.06466950703988897,0.11074279516309787,2.221494196323645,1.904711521445996,0.5345904734829536,0.07056962431841554,1.3649734955221404,0.7208893943140944,0.0571713983847188,0.016739615192748757,0.16253651309289402,1.5984755229253613,1.1951520872858459,1.2511658662710392,0.0317536056934902,0.6778314000092718,Divergent,0.3990771769494845,1.4359390098324674,-0.4333140069903007,-0.644084101208046,-0.15880464300834696,-0.040431783191970036,-0.1603533553800316,-0.3167826748776492,0.024016867564445488,-0.4640208491645381,0.046073288123208905,0.6460777943157816,-0.054587175732522364,0.05601377898519333
38,1.7884823826484049,1.7334910138334916,0.2585791700403031,0.18991395311399925,0.5362388069387657,0.32345908024082964,0.14169577801960836,0.0652107587327161,0.2153266686682389,0.2774512208025824,0.4987125544967455,0.4134651159815994,0.13232576609729393,0.13998855237214936,2.1972309619593102,1.9012281876327701,0.5729910964958703,0.08652047603200824,1.358675651106549,0.8620339356289671,0.0,0.004410174905345016,0.31221018107470466,2.208608861319053,1.7600904963012187,1.1378889298359898,0.03240046195614012,1.5282800608170712,Divergent,0.06212455213434348,1.8963986802443482,-0.21277972669793604,-0.49664171547758185,-0.07648501928689226,0.004410174905345016,-0.05499136881491329,-0.2960027743265401,-0.06866521692630387,-0.4864706204638621,0.007662786274855421,1.495879598860931,-0.0852474385151461,-0.622201566465229
39,1.7213012033316537,1.6239288329981876,0.20235853447948482,0.15280552445939075,0.46086985294239563,0.5443660123297366,0.1949187044535473,0.20891454278764457,0.23506677729974654,0.15757268297094937,0.5001183709015483,0.6720082443086893,0.034720524824409064,0.004170111851130155,2.171132458700018,1.992036261337316,0.5247690226229549,0.2946352785844963,1.4990699696503271,1.3996268949756394,0.030901979293164124,0.18699311445235808,0.33968675721638836,0.9784907889528726,1.5875811579284664,1.2688524469798113,0.08858905009847912,0.23790349148843948,BoundedRational,-0.07749409432879717,0.6388040317364843,0.08349615938734095,-0.09944307467468771,0.01399583833409726,0.15609113515919396,-0.09737237033346613,-0.1790961973627021,-0.049553010020094074,-0.2301337440384586,-0.030550412973278908,0.14931444138996036,0.17188987340714101,-0.3187287109486552
40,1.5115601989178487,1.8543655554860217,0.1510995169382151,0.1800408495917707,0.3185492065986316,0.44468254239172506,0.07864980874020304,0.05297022003346423,0.2642166386530049,0.3335591152537091,0.53046191794316,1.0677090583891404,0.06981437152653244,0.019113548341188558,2.281716388316486,1.845961149093155,0.6653389169931898,0.2802905545024511,1.6467378793851077,1.3633734689916448,0.0031268085409678543,0.007501961173690415,0.5220907990726267,1.066639975731466,1.7440601883135096,1.2699506555298112,0.09876512408659682,0.1987370743299363,BoundedRational,0.06934247660070425,0.5445491766588393,0.12613333579309344,-0.28336441039346294,-0.02567958870673881,0.00437515263272256,0.342805356568173,-0.43575523922333104,0.028941332653555585,-0.3850483624907387,-0.050700823185343885,0.09997195024333946,0.5372471404459804,-0.4741095327836984
41,1.6076548345553392,1.6303766465436977,0.13227515591934091,0.16637998864380668,0.5426119693504465,0.6591907906364026,0.1527001268349455,0.015132791848212283,0.19582825658271044,0.6194085808071793,0.31849470624076126,0.631293999370349,0.04964920217982055,0.17922390783225198,2.1774019545006946,1.927436935318554,0.40816234511680327,0.1142522465916825,1.2139587492407946,1.3763821800110492,0.10260045748850588,0.09440004542748882,0.2885970854963586,1.402572402035022,1.29031506123124,0.8929911593808155,0.06391584032077935,0.44799596862030483,BoundedRational,0.4235803242244689,1.1139753165386634,0.11657882128595609,0.16242343077025456,-0.1375673349867332,-0.008200412061017057,0.022721811988358542,-0.24996501918214054,0.03410483272446577,-0.2939100985251208,0.12957470565243143,0.3840801282995255,0.31279929312958776,-0.39732390185042443
42,1.779478091057992,1.8806698250415177,0.18222579832774463,0.18960612823658557,0.4322005634728374,0.5323884172680123,0.12486895359739394,0.01714079974367415,0.3365255794103778,0.6549107962784226,0.7060677122566132,1.2157021910745023,0.04211652647444668,0.015169626907484014,2.1977853818317357,1.9026461540300228,0.5710524569272608,0.21177602439079382,1.464120697783157,1.3124580163404496,0.0048373043183225556,0.0009675857114021,0.5274498042757494,1.1455272661384401,1.5505938547569162,1.2117007785949885,0.08888232625610798,0.32135706852551604,BoundedRational,0.31838521686804483,0.6180774618626907,0.10018785379517492,-0.15166268144270734,-0.1077281538537198,-0.0038697186069204556,0.10119173398352577,-0.29513922780171287,0.007380329908840938,-0.359276432536467,-0.026946899566962664,0.23247474226940806,0.509634478817889,-0.33889307616192776
43,1.5999096480038748,1.855830727763301,0.08206294382479004,0.26611182353602864,0.5136781429494319,0.4403320362411074,0.2189016031346131,0.09471191104340088,0.27133277180418447,0.6791463945227144,0.557530265141533,0.9376236992020108,0.03301013377543019,0.045613371681456384,2.2149777764755734,1.981277138968973,0.495358745145476,0.2302140843022446,1.4513428872871066,1.3429759822036653,0.22535736107958687,0.31965663246289266,0.43802538389754936,0.9244176401110931,1.5035885216623877,1.0849049299425886,0.018416392823230123,0.07578447509061279,BoundedRational,0.40781362271852994,0.4863922562135437,-0.07334610670832453,-0.10836690508344127,-0.12418969209121222,0.0942992713833058,0.25592107975942624,-0.23370063750660042,0.1840488797112386,-0.2651446608432314,0.012603237906026195,0.05736808226738266,0.3800934340604778,-0.4186835917197991
44,1.9306166402780156,1.7442942760185927,0.1384884332839414,0.18822882775104421,0.5239326129242351,0.40168682110145787,0.03616452441220801,0.11265462351623573,0.361867501209764,0.3323148916287622,0.6526153906890904,0.6862623745649724,0.04838709158399316,0.05078455938857898,2.226420133993076,2.00273570624574,0.6048559756482536,0.22797652101329005,1.5818123887274262,1.3600701968650495,0.030792513643876338,0.0402156636835093,0.4513882612870243,1.174437893384487,1.4024097693080277,1.2292526758760138,0.09776051080963037,0.18476590826956182,BoundedRational,-0.02955260958100181,0.7230496320974626,-0.12224579182277723,-0.22174219186237676,0.07649009910402772,0.009423150039632965,-0.18632236425942295,-0.22368442774733577,0.04974039446710282,-0.37687945463496353,0.002397467804585822,0.08700539745993145,0.03364698387588205,-0.1731570934320139
