,cr_diff,cr_diff,cr_diff,ow_diff,ow_diff,ow_diff
,mean,std,count,mean,std,count
family,,,,,,
BoundedRational,-0.5555555555555556,1.4240006242195884,9,0.2222222222222222,1.7159383568311668,9
Convergent,0.0975609756097561,1.6248827349809043,41,-0.2682926829268293,1.6128296600060161,41
Divergent,0.07894736842105263,1.6826873446537098,38,0.3157894736842105,1.7414697607061025,38
Rational,-0.3333333333333333,1.2247448713915892,9,0.3333333333333333,2.1213203435596424,9
